State;Grade;Subject;National Average;Question;State Average;Subject Code
Madhya Pradesh;Grade 8;Social Studies;29.15540248;Applies the knowledge of the Fundamental Rights to find out about their violation. protection and promotion in a given situation;26.52489502;SST823
Madhya Pradesh;Grade 8;Social Studies;35.89976149;Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act);39.08688576;SST827
Madhya Pradesh;Grade 8;Social Studies;36.59235573;Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability;43.33272342;SST831
Madhya Pradesh;Grade 8;Social Studies;60.53447082;Draws bar diagram to show population of different countries/India/states;62.69428479;SST833
Madhya Pradesh;Grade 10;English;43.18472;Reads, comprehends and responds to complex texts independently.;42.333923;E1007
Madhya Pradesh;Grade 10;Modern Indian Language;41.25734;पाठ्यवस्तु में शामिल रचनाओं के अतिरिक्‍त अन्य कविता, कहानी,एकांकी को पढ़ते-लिखते और मंचन करते हैं।;43.979053;MIL1011
Madhya Pradesh;Grade 10;Mathematics;39.640007;Generalises properties of numbers and relations among them studied earlier to evolve results, such as, Euclid’s division algorithm, Fundamental Theorem of Arithmetic and applies them to solve problems related to real life contexts.;40.02753;M1001
Madhya Pradesh;Grade 10;Mathematics;32.196224;Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.;33.715954;M1002
Madhya Pradesh;Grade 10;Mathematics;30.136347;Finds solutions of pairs of linear equations in two variables using graphical and different algebraic methods.;33.899986;M1003
Madhya Pradesh;Grade 10;Mathematics;36.399822;Demonstrates strategies of finding roots and determining the nature of roots of a quadratic equation.;40.41368;M1004
Madhya Pradesh;Grade 10;Mathematics;36.75047;Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.;37.31095;M1005
Madhya Pradesh;Grade 10;Mathematics;31.94823;Establishes properties for similarity of two triangles logically using different geometric criteria established earlier such as, Basic Proportionality Theorem, etc.;32.154964;M1006
Madhya Pradesh;Grade 10;Mathematics;28.170973;"Derives formulae to establish relations for geometrical shapes in the context of a coordinate plane, such as, finding the distance between two given points, to determine the coordinates of a point between any two given points, to find the area of a triangle
        etc.";27.76206;M1007
Madhya Pradesh;Grade 10;Mathematics;32.813667;Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.;32.408386;M1008
Madhya Pradesh;Grade 10;Mathematics;36.4026;Derives proofs of theorems related to the tangents of circles.;37.7314;M1009
Madhya Pradesh;Grade 10;Mathematics;20.765802;Examines the steps of geometrical constructions and reason out each step;22.091925;M1010
Madhya Pradesh;Grade 10;Mathematics;35.30695;Finds surface areas and volumes of objects in the surroundings by visualising them as a combination of different solids like cylinder and a cone, cylinder and a hemisphere, combination of different cubes, etc.;37.83826;M1011
Madhya Pradesh;Grade 10;Mathematics;27.297476;Calculates mean, median and mode for different sets of data related with real life contexts.;29.722311;M1012
Madhya Pradesh;Grade 10;Science;37.17107;Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.;37.64713;SCI1001
Madhya Pradesh;Grade 10;Science;36.145523;Classifies materials, objects, organisms, phenomena, and processes, based on properties and characteristics.;39.401558;SCI1002
Madhya Pradesh;Grade 10;Science;40.16393;Relates processes and phenomena with causes and effects;39.730812;SCI1003
Madhya Pradesh;Grade 10;Science;35.628475;Explains processes and phenomena.;38.301537;SCI1004
Madhya Pradesh;Grade 10;Science;29.918556;Analyses and interprets data, graphs, and figures;29.450312;SCI1005
Madhya Pradesh;Grade 10;Science;28.238886;Calculates using the data given;26.759726;SCI1006
Madhya Pradesh;Grade 10;Science;37.598038;Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.;33.94711;SCI1007
Madhya Pradesh;Grade 10;Science;32.583794;Applies learning to hypothetical situations;33.02368;SCI1008
Madhya Pradesh;Grade 10;Science;36.140385;Applies scientific concepts in daily life and solving problems;36.091965;SCI1009
Madhya Pradesh;Grade 10;Science;28.161814;Derives formulae, equations, and laws;27.475155;SCI1010
Madhya Pradesh;Grade 10;Social Studies;33.983433;Recognises and retrieves facts, figures, and narrate processes.;33.2864;SST1001
Madhya Pradesh;Grade 10;Social Studies;36.572113;Classifies and compares events, facts, data, and figures.;34.92947;SST1002
Madhya Pradesh;Grade 10;Social Studies;35.907436;Explains cause and effect relationship between phenomena, events, and their occurrence.;39.86196;SST1003
Madhya Pradesh;Grade 10;Social Studies;33.303093;Analyses and evaluates information.;34.293278;SST1004
Madhya Pradesh;Grade 10;Social Studies;41.890568;Interprets.;43.149338;SST1005
Madhya Pradesh;Grade 10;Social Studies;27.184587;Draws interlinkages within Social Science.;26.485775;SST1006
Madhya Pradesh;Grade 10;Social Studies;51.316265;Identifies assumptions, biases, prejudices, or stereotypes about various aspects.;49.068512;SST1007
Madhya Pradesh;Grade 10;Social Studies;45.048756;Demonstrates inquisitiveness, enquiry.;43.49186;SST1008
Madhya Pradesh;Grade 10;Social Studies;28.27952;Constructs views, arguments, and ideas on the basis of collected or given information.;29.329975;SST1009
Madhya Pradesh;Grade 10;Social Studies;35.440754;Extrapolates and predicts events and phenomena.;31.274977;SST1010
Madhya Pradesh;Grade 10;Social Studies;44.899364;Illustrates decision making/problem solving skills.;42.86669;SST1011
Madhya Pradesh;Grade 10;Social Studies;37.20472;Shows sensitivity and appreciation skills.;36.626694;SST1012
Gujarat;Grade 3;Language;63.63026186;Reads small texts with comprehension i.e., identifies main ideas, details,sequence and draws conclusions;67.39576878;L304
Gujarat;Grade 3;Language;58.37958018;Reads printed scripts on the classroom walls: poems, posters, charts etc.;61.79965135;L312
Gujarat;Grade 3;Mathematics;44.86014936;Reads and writes numbers up to 999 using place value;45.83839453;M301
Gujarat;Grade 3;Mathematics;69.59105659;Compares numbers up to 999 based on their place values;72.97387553;M302
Gujarat;Grade 3;Mathematics;53.09433594;Solves simple daily life problems using addition and subtraction of three digit numbers with and without regrouping;55.05015421;M303
Gujarat;Grade 3;Mathematics;61.36625068;Constructs and uses the multiplication facts (up till 10) in daily life situations;64.74354501;M304
Gujarat;Grade 3;Mathematics;52.62719893;Analyses and applies an appropriate number operation in the situation/ context;51.6494767;M305
Gujarat;Grade 3;Mathematics;47.12859715;Explains the meaning of division facts by equal grouping/sharing and finds it by repeated subtraction;49.76883704;M306
Gujarat;Grade 3;Mathematics;43.42736751;Identifies and makes 2D-shapes by paper folding. paper cutting on the dot grid, using straight lines etc.;47.91454422;M309
Gujarat;Grade 3;Mathematics;55.87288305;Fills a given region leaving no gaps using a tile of a given shape;56.81738703;M311
Gujarat;Grade 3;Mathematics;50.42683159;Estimates and measures length and distance using standard units like centimeters or meters & identifies relationships;51.79438366;M312
Gujarat;Grade 3;Mathematics;71.18972678;Reads the time correctly to the hour using a clock/watch;73.65251779;M317
Gujarat;Grade 3;Mathematics;56.32346284;Extends patterns in simple shapes and numbers;57.81181765;M318
Gujarat;Grade 3;Mathematics;52.83858721;Records data using tally marks, represents pictorially and draws;57.12110341;M319
Gujarat;Grade 3;EVS;61.58180576;Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.;64.5593246;EVS302
Gujarat;Grade 3;EVS;51.2573532;Identifies relationships with and among family members;55.33187285;EVS303
Gujarat;Grade 3;EVS;65.20640349;Identifies objects, signs (vessels, stoves, transport, means of communication, transport, signboards etc.), places (types of houses/shelters, bus stand, petrol pump etc.) activities (works people do, cooking processes, etc.) at home/school/ neighborhoods;70.05681249;EVS304
Gujarat;Grade 3;EVS;52.05501548;Describes need of food for people of different age groups, animals/birds, availability of food and water and use of water at home and surroundings.;53.34258442;EVS305
Gujarat;Grade 3;EVS;63.03021748;Groups objects, birds, animals, features, activities according to differences/ similarities using different senses. (e.g. appearance/place of living/ food/ movement/ likes-dislikes/ any other features);61.9919574;EVS307
Gujarat;Grade 3;EVS;65.92871657;Identifies directions, location of objects/places in simple maps using signs/symbols/ verbally;70.23127601;EVS309
Gujarat;Grade 3;EVS;67.30950727;Guesses properties, estimates quantities of materials/activities in daily life and verifies using symbols/non-standard units;73.07166878;EVS310
Gujarat;Grade 3;EVS;53.9116383;Records observations, experiences, information on objects/activities/places visited in different ways and predicts patterns etc;55.90452458;EVS311
Gujarat;Grade 3;EVS;42.74752998;Observes rules in games (local, indoor, outdoor);45.17773746;EVS313
Gujarat;Grade 3;EVS;62.992927;Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.;68.66714111;EVS314
Gujarat;Grade 5;Language;55.19833154;Reads text with comprehension, locates details and sequence of events;55.03184073;L508
Gujarat;Grade 5;Mathematics;44.80937633;Applies operations of numbers in daily life situations;51.71658787;M401
Gujarat;Grade 5;Mathematics;35.91642014;Explores the area and perimeter of simple geometrical shapes (triangle, rectangle, square) in terms of given shape as a unit;36.32602467;M412
Gujarat;Grade 5;Mathematics;47.38427343;Calculates time intervals/duration of familiar daily life events by using forward or backward counting/addition and subtraction;49.3652756;M418
Gujarat;Grade 5;Mathematics;41.97566973;Represent the collected information in tables and bar graphs and draws inferences from these;43.78584328;M421
Gujarat;Grade 5;Mathematics;55.23289532;Reads and writes numbers bigger than 1000 being used in her/his surroundings;57.67423908;M501
Gujarat;Grade 5;Mathematics;45.75788074;Estimates sum, difference, product and quotient of numbers and verifies the same using different strategies like using standard algorithms or breaking a number and then using operation;48.96766064;M504
Gujarat;Grade 5;Mathematics;54.99199454;Finds the number corresponding to part of a collection;55.00235093;M505
Gujarat;Grade 5;Mathematics;38.21900005;Identifies and forms equivalent fractions of a given fraction;38.63952897;M506
Gujarat;Grade 5;Mathematics;42.81734551;Converts fractions into decimals and vice versa;44.27601594;M508
Gujarat;Grade 5;Mathematics;47.78604298;Classifies angles into right angle, acute angle, obtuse angle and represents the same by drawing and tracing;39.26873209;M509
